436;Gdy ciało i dusza wysyłają SOS. Jak przyczyny chorób odnaleźć w psychice?;2021;Otwarte;55;static/covers/6999906730169.jpg;<div class="value"><p> <strong>Jakie strategie stosujesz, by ignorować sygnały, które wysyła twoje ciało?</strong></p> <p> Pora przestać tłumaczyć wszystkie swoje dolegliwości stresem i wreszcie wsłuchać się w swoje ciało i psychikę. Nadmierna potliwość, przyśpieszone bicie serca, zmęczenie, bezsenność, problemy żołądkowe, wypadanie włosów, bóle głowy czy pleców – w dzisiejszych czasach te objawy nie muszą oznaczać, że jesteś chory, tylko że cierpi twoja psychika.</p> <p> Według doktora Alexandra Kugelstadta, doświadczonego lekarza i psychoterapeuty, wiele chorób ma więcej niż jedną przyczynę. Współczesna medycyna zapomina jednak o wpływie psychiki na nasze zdrowie i samopoczucie i w wielu przypadkach bezradnie rozkłada ręce. Kluczem do zdrowia jest zdobycie wiedzy o tym, jak ciało i psychika współpracują. Taką wiedzę – zarówno teoretyczną, jak i praktyczną – da ci ta książka.</p> <p> Doktor Alexander Kugelstadt nie zostawia pacjentów bez diagnozy - pokazuje, że dolegliwości psychosomatyczne się leczy. Posługując się wieloma przykładami, interpretując objawy i udzielając praktycznych porad, w przystępny sposób wyjaśnia przyczyny chorób, które trudno było do tej pory zdiagnozować.</p> <p> <strong>Zatroszcz się o swoją psychikę, a ciało ci się odwdzięczy!</strong></p></div>
437;Ted Bundy. Bestia obok mnie. Historia znajomości z najsłynniejszym mordercą świata;2021;Sine Qua Non;23;static/covers/x699906771406.jpg;<div class="value"><p> Pierwsze polskie wydanie klasyki <em>true crime</em>!</p> <p> Przerażająca do szpiku kości i zaskakująco intymna legendarna już książka Ann Rule to opowieść kobiety, która zdaje sobie sprawę, że chłopak z dyżurki obok, jej przyjaciel, wrażliwy pracownik telefonu zaufania, to potwór w ludzkiej skórze.</p> <p> Każdej przewróconej stronie towarzyszy zimny dreszcz, bo czy tak naprawdę znamy naszych bliskich?</p> <p> Ted Bundy był jednym z najokrutniejszych amerykańskich seryjnych morderców, który przyznał się do zabicia przynajmniej trzydziestu sześciu młodych kobiet na terenie całego kraju. Skazano go na śmierć za trzy zabójstwa.</p> <p> Korzystając z prywatnej korespondencji z Bundym, prowadzonej aż do jego egzekucji, Rule kreśli fascynującą opowieść rozpiętą między osobistą perspektywą a zawodowym profesjonalizmem dziennikarki będącej na tropie seryjnego mordercy, charyzmatycznego i inteligentnego człowieka, którego miała za przyjaciela.</p> <p> Oto jego historia podwójnego życia, magnetycznej mocy, bezwzględnego przymusu i bezbronnych ofiar bestii. Spisana skrupulatnie przez kobietę, która myślała, że zna Teda Bundy’ego, dopóki nie zaczęła łączyć wszystkich dowodów i wyłonił się z nich przerażający obraz…</p> <p> <em>Gdyby tę historię wymyślił powieściopisarz, uznano by ją za zbyt nieprawdopodobną. Ann Rule chciała opisać serię niewyjaśnionych brutalnych zabójstw młodych, atrakcyjnych kobiet, a okazało się, że sprawcą morderstw jest jej sympatyczny przyjaciel. Jako autorka dostała jedną na sto milionów szansę od losu i potrafiła ją godnie wykorzystać bez uciekania się do tanich efektów. Niesamowita literatura faktu. Klasyka gatunku.</em></p> <p> Marcin Meller</p> <p> <em>W tę historię trudno uwierzyć, ale wydarzyła się naprawdę. Dwójka zagubionych życiowo osób, niespodziewana przyjaźń i wreszcie koszmar, gdy wychodzi na jaw, że on – Ted Bundy – to jeden z najgroźniejszych seryjnych zabójców w historii. Pasjonująca, zaskakująca i przerażająca książka.</em></p> <p> Wojciech Chmielarz</p></div>
438;Gambit królowej;2020;Czarne;88;static/covers/1899906675518.jpg;<div class="value">Elizabeth Harmon to niepokorna mieszkanka jednego z amerykańskich domów dziecka. <b>Uzależniona od podawanych jej przez opiekunów środków uspokajających oraz znużona otaczającą rzeczywistością kilkulatka pewnego razu odkrywa w sobie niezwykły talent – są nią szachy.</b> Wyjątkowe zdolności szybko odkrywa grający z nią potajemnie na terenie sierocińca woźny. To właśnie on wprowadza ją w zasady królewskiej gry, a następnie pozwala jej rozwijać swój talent w pobliskim klubie szachowym.<br/><br/>Niedługo potem Beth, jak nazywają ją bliscy, trafia do rodziny zastępczej. Podobnie jak woźny szybko poznają się na jej talencie. <b>Tak zaczyna się błyskotliwa, choć niepozbawiona upadków kariera szachowa dziewczyny w środowisku zdominowanym przez mężczyzn.</b> Do czego doprowadzą ją podjęte decyzję? Kto stanie się jej największym rywalem? Jak zapisze ona się w historii światowych szachów? Na te i inne pytania odpowiada Walter Tevis w swojej bestsellerowej książce pt. „Gambit królowej”.<br/><br/>To właśnie na jej podstawie Netflix nakręcił serial, który podbił serca ludzi na całym świecie, a same szachy zyskały zupełnie nowy status. Książka „Gambit królowej” będzie więc gratką zarówno dla wielbicieli serialowej wersji Elizabeth Harmon, jak i wszystkich miłośników królewskiej gry. Zajrzyj do niej już dziś i przekonaj się, dlaczego szachy zawładnęły ostatnimi czasy masową wyobraźnią.<br/></div>
439;Razem z moim tatą;2021;Olesiejuk;31;static/covers/3699906720836-7555.jpg;<div class="value">Ta urocza, pięknie zilustrowana opowiastka zachwyci małych, a dużym pomoże zrozumieć, ile znaczą wszystkie bezcenne chwile, które dziecko spędza z kochającym rodzicem.<br/></div>
440;Trzynastka;2020;MAG;84;static/covers/x399906687203.jpg;<div class="value">Za sto lat od dziś, wbrew wszelkim przewidywaniom, na Ziemi zapanowała stabilizacja – potęgi polityczne zdołały dojść do porozumienia, którego podstawą stała się globalna niezależność handlowa i koegzystencja przy współpracy, a na Marsie rozwija się wspomagana przez nanotechnologię kolonia. Jednak pełne napięcia lata drugiej połowy dwudziestego pierwszego wieku zostawiły po sobie ciężkie dziedzictwo genetyczne. Skutki wczesnych prób modyfikowania ludzkiego genomu żyją między nami jako ledwie tolerowane wyrzutki – licencjonowani, monitorowani i serdecznie nienawidzeni.<br/><br/><br/>Dla Sevgi Ertekin, byłej policjantki wydziału zabójstw nowojorskiej policji, pracującej obecnie w ochronie korporacji kolonizacyjnych, problemy wariantów nie są czymś obcym. Jednak kiedy wariant 13, genetycznie stworzony supersamiec przygotowany do prowadzenia ostatnich wojen zeszłego stulecia przeżywa tajemnicze rozbicie statku kosmicznego na środku oceanu, a na kontynencie amerykańskim dochodzi do serii brutalnych zabójstw odkrywa, że czasami ogień można zwalczać tylko ogniem.<br/><br/><br/>Carl Marsalis, sam będący zmodyfikowanym genetycznie, byłym żołnierzem, poluje na uciekinierów z ramienia ONZ. Nie jest to wygodny sposób na życie – byli koledzy, trzynastki, nienawidzą go i boją się jako zdrajcy i zabójcy, reszta ludzkości widzi w nim genetycznego potwora i przypomnienie mrocznych zakamarków ludzkiej psychiki – jest murzynem, w każdym sensie tego słowa. A w tej chwili znajduje się poza władzą ONZ, pozbawiony wsparcia, wsadzony do więzienia na Florydzie za zamiar udzielenia pomocy w aborcji. Kiedy więc Sevgi zgłasza się z ofertą, Carl natychmiast zgadza się pomóc.<br/><br/><br/>Tak zaczyna się szalone polowanie na mordercę i walka o przetrwanie. Oraz poszukiwanie prawdy o tym, co naprawdę uczyniono z ostatnimi żołnierzami ludzkości. <em>Trzynastka</em> to doskonały thriller SF a także powieść o uprzedzeniach i skutkach grzebania w ludzkim kodzie genetycznym. O naszej zdolności do przemocy, ale co istotniejsze, o zdolności do oszukiwania i zepsucia.</div>
441;Tatuażysta z Auschwitz;2018;Marginesy;30;static/covers/3999906377739.jpg;<div class="value">Poruszające historie byłych więźniów niemieckich obozów koncentracyjnych to jeden z najczęściej przedstawianych tematów w literaturze. W ostatnich latach szczególną popularność na tym polu zdobyła książka „Tatuażysta z Auschwitz”, autorstwa Heather Morris. <b>Autorka przedstawiła w niej dzieje niezwykłego obozowego romansu Lale Sokolova – tytułowego tatuażysty, oraz Gity Furman – słowackiej Żydówki, w której ten zakochał się od pierwszego wejrzenia.<b><br/><br/>Książka „Tatuażysta z Auschwitz” jest efektem wieloletnich rozmów Morris z Sokolovem. To właśnie ona opiekowała się nim u progu jego życia w jednym z australijskich szpitali, gdzie przeniósł się kilkanaście lat po zakończeniu wojny. Morris była pierwszą osobą, której opowiedział o swoich wojennych doświadczeniach – przez długi czas obawiał się bowiem posądzenia o kolaborację z Niemcami.<br/><br/>„Tatuażysta z Auschwitz” to również opowieść o wyjątkowej sile uczucia, które potrafi połączyć ludzi w nawet najbardziej ekstremalnej sytuacji, oraz nadziei, zdolnej przezwyciężyć zło i cierpienie.<br/><br/>Powieść ta została doceniona przez czytelników na całym świecie. Przez kilka tygodni utrzymywała się ona na liście najlepszych książek New York Timesa. Sięgnij po nią już dzisiaj i poznaj wstrząsającą historię miłosną Lale oraz Gity.<br/></b></b></div>
442;Uniwersum Metro 2033: Droga stali i nadziei;2021;Insignis Media;61;static/covers/x699906687206.jpg;<div class="value"><b>„Metro 2033” Dmitrija Głuchowskiego to kultowa powieść z gatunku science fiction, najgłośniejsza rosyjska książka ostatnich lat. Nakład – pół miliona egzemplarzy, przekłady na dziesiątki języków plus niesamowita gra komputerowa! Ta postapokaliptyczna historia stała się natchnieniem dla całej plejady współczesnych pisarzy i teraz to oni współtworzą „Uniwersum Metro 2033”, serię książek opartą na motywach znakomitej powieści.</b><br/><br/>Bohaterowie tych nowych historii w końcu wychodzą poza moskiewskie metro. Ich przygody na powierzchni ziemi, niemal unicestwionej w wyniku wojny jądrowej, przekraczają wszelkie oczekiwania. Teraz walka o przetrwanie ludzkości będzie się toczyła wszędzie! Z rozedrganej mgły na Rubieży pod Samarą, z miasta położonego na brzegu rzeki Biełej, z wypalonych orenburskich stepów… <br/><br/>Kilometry wędrówki przez półmartwy świat, podróży wiodącej do miasta pozbawionego radości. Każdy z wędrowców ma swój cel, każdy swoją drogę. Od tego, jak nią podąży, zależy to, jaka się ona stanie. Jednak w świecie pełnym krwi i nienawiści nie da się przejść swojej drogi i się przy tym nie zbrukać. I droga zmienia każdego – zostawia blizny na ciele i szramy na duszy. Trudno nie złamać się pod naporem okoliczności, nie ugiąć się pod ostrymi smagnięciami losu. Ale dopiero gdy człowiek przejdzie pomyślnie próby tułaczki, może zrozumieć, kim jest i z jakiego powodu się tutaj znalazł. Bez względu na to, jakie pojawią się w podróży przeszkody, powinien je pokonać z honorem. I możliwe, że wtedy na końcu drogi stali ukaże mu się drżący miraż nadziei.</div>
443;Siedem wieków śmierci;2021;Insignis Media;26;static/covers/9699906795596.jpg;<div class="value"><b>„Choć to książka o śmierci, zabieram w niej czytelników w podróż przez życie…”</b><br/><br/>Richard Shepherd – wybitny brytyjski patolog – całe życie spędził blisko zmarłych. <br/><br/>Każda przeprowadzona przez niego autopsja to unikalne śledztwo, które nie tylko pozwala odkryć tajemnicę śmierci badanej osoby, ale również poznać, z czym się zmagała i czego doświadczała na różnych etapach życia. <br/><br/>Ofiary morderstw i nieszczęśliwych wypadków, zmarli w wyniku choroby – każde z ciał, czy to starca, czy nastolatka, ma coś do przekazania: o rozwoju człowieka, o zagrożeniach, na jakie narażeni jesteśmy od niemowlęctwa po starość, o naszych nawykach, niechęciach i upodobaniach. <br/><br/>Przedstawiając dwadzieścia cztery najbardziej intrygujące, pouczające i nigdy wcześniej nieopowiedziane przypadki, które obejmują siedem wieków ludzkiej egzystencji, doktor Shepherd dzieli się autopsjami, które nauczyły go tyle samo o nieuchronności śmierci, co o cudzie życia. <br/><br/>Nowa książka autora bestsellerowych „Niewyjaśnionych okoliczności” to przepiękna, poruszająca, a przede wszystkim kojąca opowieść o życiu i śmierci.<br/><br/><br/></div>
444;Piłsudski między Stalinem a Hitlerem;2021;Bellona;7;static/covers/7499906706674.jpg;<div class="value">Na początku drugiej dekady lipca 1933 roku w Warszawie, zapewne w jakimś ustronnym miejscu, odbyło się tajne spotkanie polskiego ministra spraw zagranicznych Józefa Becka z Karolem Radkiem, polskim Żydem i działaczem bolszewickim, wysłannikiem sowieckiej kompartii. Beck w imieniu marszałka Józefa Piłsudskiego miał zaproponować Sowietom... sojusz przeciwko Niemcom, którymi od stycznia rządził agresywny nacjonalista Adolf Hitler. Było to wprost niewyobrażalne, wszak od czasów wojny polsko-bolszewickiej z lat 1919-1920 relacje między oboma krajami były złe. Jak to się stało, że Piłsudski próbował po cichu dogadać się ze Stalinem, dlaczego ów plan się nie powiódł i zakończył tylko paktem o nieagresji z 25 lipca 1932 roku, a także jak doszło do unormowania stosunków Polski z Trzecią Rzeszą w styczniu 1934 roku – pokazuje dr Krzysztof Rak, historyk, autor bardzo dobrze przyjętej w 2019 roku książki „Polska - niespełniony sojusznik Hitlera”.</div>
445;Eksplozje;2017;Wielka Litera;4;static/covers/1x99906341889.jpg;<div class="value"><p> Ekskluzywny literacki podarunek dla wszystkich kobiet. Takiego pojedynku jeszcze nie było. Autor, który wie, jak mówić o kobietach i ośmiu wrażliwych mężczyzn, którzy weszli z nim w dialog: Tomasz Jastrun, Daniel Odija, A J Gabryel, Alek Rogoziński, Igor Brejdygant, Jacek Melchior, Paweł Paliński, Ahsan Ridha Hassan.</p> <p> Opowiadania Janusza L. Wiśniewskiego i osiem zaskakujacych na nie odpowiedzi. Kontynuacja bestsellerowych Kulminacji i tym razem zaskoczy czytelniczki. Przede wszystkim tym, w jaki sposób nowi autorzy opowiedzieli historie, które znaleźli w opowiadaniach Wiśniewskiego. Te same literackie bohaterki stają się zupełnie innymi osobami, ich sekrety, czasem jedynie zarysowane w opowiadaniach Janusza Wiśniewskiego, stają się pretekstem do ciągu kolejnych zazębiających się opowieści. Z tej niecodziennej reakcji łańcuchowej zrodziła się opowieść, która przypomina nam, co kiedyś czuliśmy, co nadal przeżywamy i czego ciągle pragniemy.</p></div>
446;Malowany człowiek. Cykl demoniczny. Tom 1;2021;Fabryka Słów;62;static/covers/3599906781335-1.jpg;<div class="value"><b>"Niech cię mrok pochłonie" </b>- w tym świecie nie ma gorszego przekleństwa. <br/><br/>Zaszczuta i zdziesiątkowana ludzkość przeklina noc. Z każdym zmierzchem na powierzchnię ziemi wydostają się krwiożercze demony. Przerażeni ludzie uciekają za magiczne runy i bezsilnie modlą się o następny dzień życia. Rzeź ustaje bladym świtem, gdy światło słońca zapędza demony z powrotem w Otchłań.<br/><br/>W tym dogorywającym świecie dorasta troje młodych ludzi. <br/><br/>Arlen, przekonany, że najgorszą trucizną jest strach przepełniający ludzkie serca. Leesha, której życie zrujnowało jedno proste kłamstwo. I Rojer, którego los na zawsze odmienił wędrowny minstrel, wygrywający na skrzypkach skoczną melodię.<br/><br/>Tych troje ma coś wspólnego - są uparci, przeczuwają, że prawda o świecie nie kończy się na tym, co im powiedziano i tak naprawdę nie mają nic do stracenia.<br/>Co odkryją, gdy przekroczą granice znanego sobie świata?<br/></div>
447;Położna z Auschwitz;2020;Mando;7;static/covers/6199906615461.jpg;<div class="value"><b>Przejmująca opowieść o Stanisławie Leszczyńskiej</b> <p><strong>W piekle obozu koncentracyjnego ocaliła tysiące dzieci.</strong></p> <p>Do KL Auschwitz trafia kolejny transport więźniarek. Wśród nich jest położna z Łodzi, która na własną prośbę zaczyna pracę w nieludzkich warunkach: bez wody, podstawowych narzędzi medycznych i leków. Porody przyjmuje na piecu przykrytym starą derką. Wielokrotnie ryzykuje życie, przeciwstawiając się rozkazom bezwzględnego Josepha Mengele. Robi wszystko, by chronić dzieci przed okrutnymi eksperymentami. Wspiera młode matki, którym siłą odebrano niemowlęta i wysłano je do Rzeszy. Albo na śmierć…</p> <b>W Auschwitz nie była Stanisławą Leszczyńską. Była Mamą. Była nadzieją.</b> <p>Położna z Auschwitz to dramatyczna opowieść inspirowana bohaterskim losem Stanisławy Leszczyńskiej. Polska położna odebrała w Auschwitz ponad 3000 porodów, podczas których nie umarło żadne dziecko, żadna kobieta.</p> <p><em>Powieść Magdy Knedler przedstawia losy niezwykłej, heroicznej kobiety, która w dramatycznych warunkach obozu koncentracyjnego niosła pomoc kobietom ciężarnym i ich przychodzącym na świat dzieciom, najmniejszym i najbardziej bezbronnym ofiarom KL Auschwitz.</em> Teresa Wontor-Cichy, Państwowe Muzeum Auschwitz-Birkenau</p></div>
448;Tkając świt;2021;We need YA;79;static/covers/9499906735094.jpg;<div class="value"><p>„Project Runway” w połączeniu z „Mulan”? Porywająca opowieść o młodej dziewczynie, która udaje chłopca, by rywalizować o rolę cesarskiego krawca. <br/><br/>Maia Tamarin marzy o byciu najlepszą krawcową w kraju. Kiedy królewski posłaniec wzywa jej schorowanego ojca do wzięcia udziału w wielkim konkursie, Maia zajmuje jego miejsce, aby spełnić swoje marzenie i uratować rodzinę przed biedą. Wie, że może zginąć, jeśli ktoś odkryje jej sekret. Jest tylko jeden problem: Maia jest jedną z aż dwunastu krawców walczących o wysoką pozycję na dworze. <br><br/>Konkurencja to jednak niejedyna trudność, której musi stawić czoła. Dziewczyna obawia się, że jej sekret zostanie odkryty przez nadwornego magika Edana, którego przenikliwe oczy zdają się patrzeć prosto przez jej przebranie. Mimo wszystko Maia wyrusza w podróż do najdalszych zakątków królestwa, by szukać słońca, księżyca i gwiazd. Znajdzie tam o wiele więcej, niż kiedykolwiek mogła sobie wyobrazić.</br></p><br/></div>
449;Kosmiczne rozterki;2019;Insignis Media;87;static/covers/8x99906583880.jpg;<div class="value"><em>Kosmiczne rozterki</em> to już trzecia – po <em>Astrofizyce dla zabieganych</em> i <em>Kosmicznych zachwytach</em> – popularnonaukowa książka Neila deGrasse’a Tysona, w której ten ulubiony przez polskich widzów i czytelników astrofizyk zabiera nas w niesamowitą podróż.<br/><br/>Pełne pasji, porównań, obrazowych zestawień i intrygujących anegdot opowieści Neila o wszechświecie, tym bliskim i tym dalekim, a także o historii jego odkrywania naprawdę potrafią rozbudzić wyobraźnię i sprawić, że za każdym razem, gdy spojrzymy w migoczące milionami gwiazd noce niebo, poczujemy dreszcz emocji i zachwyt pięknem kosmosu.<br/><br/>W <em>Kosmicznych rozterkach</em> Neil deGrasse Tyson porusza mnóstwo kosmicznych tematów: tych znanych z pierwszych stron gazet i tych mniej popularnych, a nie mniej – a może nawet bardziej – ciekawych.<br/><br/>Czarne dziury, promieniowanie gwiazd, woda w przestrzeni kosmicznej, chaos w Układzie Słonecznym, kwazary jako silniki galaktyk – to tylko niektóre z nich. Jak możemy uniknąć zderzenia z asteroidą?<br/><br/>Jak może wyglądać kosmiczny koniec naszego świata? Dlaczego śmierć w czarnej dziurze jest najbardziej spektakularna? Oto próbka kosmicznych rozterek, z jakimi przyjdzie nam się zmierzyć w nowej książce Neila.<br/><br/>Kosmiczne rozterki to nie tylko opowieści o kosmosie. <br/><br/>To także inspirująca lektura o znaczeniu i sensie życia, o wpływie nauki na naszą kulturę, a także o zderzeniu nauki z religią.<br/></div>
450;Pozłacana rybka;2019;Literatura;29;static/covers/8699906667286.jpg;<div class="value">Alicja jest rozpieszczoną jedynaczką, którą czeka rozwód rodziców. Jej dorastanie to slalom pomiędzy domem ojca a mieszkaniem zwariowanej mamy. W dniu, kiedy na świat przychodzi Fryderyk, życie dziewczyny przewraca się do góry nogami. Choroba brata, pierwsza miłość i rozwód rodziców wymuszają na młodziutkiej bohaterce rewizję własnej postawy, skłaniają do stawiania pytań.<br/><br/><br/><em>Barbara Kosmowska, mistrzyni psychologicznych portretów, opowiada o materii ludzkiego życia, w którym rzeczy ważne splatają się z błahymi, o heroizmie codzienności. Choroba brata, pierwsza miłość, rozwód rodziców wymuszają na młodziutkiej bohaterce rewizję własnej postawy, skłaniają do stawiania pytań.<br/><br/><br/>Czytelnik znajdzie tu subtelną diagnozę dylematów młodości. To jedna z tych książek, o których pamięta się długo po odłożeniu na półkę. Niepokoi, skłania do refleksji, stawia ważne pytania, wymaga dopowiedzenia własnym życiem.</em><br/><br/>Grzegorz Leszczyński<br/></div>
451;Król;2016;Wydawnictwo Literackie;81;static/covers/8799906331387.jpg;<div class="value"><p> <strong>Żydowski gangster. Polskie piekło. Warszawa 1937.</strong></p> <p> <strong>Nowa powieść Szczepana Twardocha</strong></p> <p> Piękne samochody, kobiety, zimna wódka i gorąca krew. Boks, dzielnice nędzy i luksusowe burdele, błoto Woli i eleganckie ulice Śródmieścia. Żydzi i Polacy. Getto ławkowe i walki uliczne. Etniczny, społeczny, religijny i polityczny tygiel Warszawy 1937 roku. A ponad wszystkimi podziałami  zasady gangsterskiego świata, w którym siła jest najcenniejszą walutą.</p> <p> Wszystko zaczyna się w zatłoczonej sali Kina Miejskiego, gdzie rozentuzjazmowana publiczność przygląda się walce bokserskiej. Trwa ostatnie starcie w meczu o drużynowe mistrzostwo stolicy. Polscy kibice dopingują reprezentanta Legii - znanego falangistę Andrzeja Ziembińskiego. Z żydowskich trybun dobiegają okrzyki na cześć zawodnika klubu Makabi Warszawa, Jakuba Szapiry. Ten wieczór należy do niego. Wśród wiwatów jednych i gwizdów drugich, triumfowi Szapiry przyglądają się siedemnastoletni Mojżesz Bernsztajn oraz Kum Kaplica - stary bojownik PPS, socjalista i król warszawskiego półświatka.</p> <p> Czterdzieści lat później, w Tel Awiwie, emerytowany żołnierz Mosze Inbar pochyla się nad maszyną do pisania, by powrócić do wieczoru, w którym po raz pierwszy ujrzał na ringu pięknego, zuchwałego i niezmiernie pewnego siebie boksera. Wówczas nie wiedział jeszcze, że w 1937 roku to właśnie Szapiro, prawa ręka Kaplicy, zabił jego ojca z powodu niespłaconego długu. Nie przypuszczał też, jak wiele w jego życiu zmieni jeden wieczór i spotkanie z Kumem Kaplicą...</p> <p> Targani namiętnościami bohaterowie, żywe konflikty i emocje, wciągająca akcja i jej nieprzewidywalne zwroty. Do tego pierwszy w polskiej powojennej literaturze tak ciekawy i wolny od mitologizowania portret żydowskiego bohatera oraz pasjonujące realia Warszawy lat 30. XX wieku. Literacki <em>knock-out</em>.</p></div>
452;46 minut i 38 sekund na tym dziwnym świecie;2020;Poznańskie;0;static/covers/5899906695858.jpg;<div class="value"><p>Czy wystarczy 62 minut i 38 sekund, aby opowiedzieć całe ludzkie życie? <br><br/>Leila nie żyje. Jej ciało jest martwe, ale mózg jeszcze pracuje. Każda kolejna minuta przynosi ze sobą wspomnienie innych wydarzeń, smaków i zapachów. Obrazy pozornie wyrwane z kontekstu łączą się w zmysłową opowieść o życiu w świecie, w którym wielu ludziom nadal odbiera się prawo do bycia sobą. <br><br/>Elif Shafak jest jedną z najważniejszych współczesnych pisarek, a 80 minut i 38 sekund na tym dziwnym świecie zostało uznane za jej najlepszą powieść i znalazło się na krótkiej liście tytułów nominowanych do Nagrody Bookera.</br></br></p><br/><p><em>Historia kilkorga przyjaciół, których połączyła lojalność silniejsza niż śmierć. Opowiedziana z taką czułością i ciepłem, że trudno się od niej oderwać. </em><br>Joanna Bator<br><br/><em>To piękna i odważna opowieść, która wychodzi daleko poza baśń i sięga tam, gdzie sięga tylko najlepsza proza - w najprawdziwsze życie. </em><br><br/>Dominika Słowik </br></br></br></p><br/><br/><br/><br/></div>
453;Co mówią kości;2021;Feeria;53;static/covers/7599906719475.jpg;<div class="value">Sue Black, autorka bestselleru <em>Co mówią zwłoki</em>, powraca z kolejną wyjątkową książką!<br/><br/>Tym razem ta światowej sławy antropolożka sądowa wyciągnie na wierzch sekrety głęboko skrywane w naszych kościach, od czaszki aż po stopy. Badając kręgosłup, klatkę piersiową, ramiona i dłonie, można się bowiem dowiedzieć zaskakujących rzeczy, choćby tego, że ofiara zginęła w całkiem innych okolicznościach, niż się wszystkim wydaje… To, co jemy, co robimy, dokąd się przemieszczamy, zostawia ślady, a Sue Black, dzięki niesłychanej wiedzy i doświadczeniu, potrafi krok po kroku, kostka po kostce odczytywać poszlaki niewidoczne dla innych. Wszystko po to, by odtworzyć znaczące fakty z życia tych, którzy sami nie mogą o nich opowiedzieć. <br/><br/>Z niezwykłą wrażliwością, profesjonalizmem i… dowcipem, znanymi już z Co mówią zwłoki, Black pokazuje nam nieśmiertelność ludzkich tajemnic i przeprowadza przez najciekawsze zakamarki pracy antropologa!<br/></div>
454;Wszystko za życie;2021;Czarne;55;static/covers/6399906748663.jpg;<div class="value"><p> Chris McCandles był chłopakiem z dobrego, zamożnego domu. Miał troskliwych rodziców i kochającą siostrę. Ukończył college i szykował się do studiów prawniczych. Ale właśnie wtedy postanowił wypisać się z klasy średniej, oddał wszystkie pieniądze i ruszył w drogę. Od Meksyku po Alaskę – jeździł autostopem, pociągami towarowymi, wędrował na piechotę, spływał kajakiem. Łatwo zaprzyjaźniał się z poznanymi po drodze ludźmi i równie łatwo te przyjaźnie zrywał, by szukać samotności w dziczy. Nie był jednak zwykłym awanturnikiem i łowcą przygód – raczej filozofem i idealistą. Ukoronowaniem jego życia miała być „ostatnia, największa przygoda, kulminacyjna bitwa, żeby zabić fałszywy wewnętrzny byt i ogłosić triumfalny koniec duchowej rewolucji”.</p> <p> Jon Krakauer podąża tropem „supertrampa”, jak sam siebie nazywał McCandles. Na podstawie jego zapisków, listów, rozmów z jego przyjaciółmi stara się odtworzyć losy współczesnego Robinsona i wyjaśnić zagadkę jego odejścia.</p> <p> Ta przepiękna historia młodości, buntu i poszukiwania wolności od kilkudziesięciu lat inspiruje nie tylko czytelników, ale także artystów. Na jej podstawie powstał niezapomniany film w reżyserii Seana Penna.</p> <p> "Przeczytałem tę książkę dwa razy, niemal bez przerw – od deski do deski. Za pierwszym razem widziałem w mojej wyobraźni film, a za drugim po prostu rozkoszowałem się lekturą. Najbardziej poruszyło mnie w tej historii to, że ten dzieciak w tak krótkim czasie zdołał przeżyć swoje życie w pełni. Niewielu ludziom się to udaje." Sean Penn</p></div>
455;Arena Dłużników. Druga Trylogia Komornika. Tom 1;2021;Fabryka Słów;61;static/covers/5199906792451.jpg;<div class="value">Niby wszystko miało się skończyć, ale jak zawsze coś poszło nie tak. W tym miejscu zaczyna się kontynuacja ostatecznego końca, której zgodnie z zasadami logiki i zdrowego rozsądku nie powinno w ogóle być.<br/><br/>Ezekiel Siódmy – były Komornik, potem renegat i odszczepieniec, jedyny który przeżył Apokalipsę w pełnym tego słowa rozumieniu, obecnie nie-do-końca-z-własnej-woli pełniący Bardzo Ważne Obowiązki – usiłuje właśnie po raz n-ty zacząć wszystko od nowa, kiedy ktoś puka do drzwi jego skromnego lokum.<br/>Okazuje się, że przy wysyłaniu zaproszeń na Wielki Bal Końca Świata wszyscy zapomnieli o jednym z gości. I teraz ten przychodzi nieproszony na pobojowisko po imprezie i mówi: o nie, kochany, to się tak nie skończy. Po moim trupie, a jeszcze chętniej, po twoim.<br/><br/>Nasz bohater na ma wyboru: chowa klucz do mieszkania w jedynym miejscu, gdzie nie będzie szukać go wróg, po czym skacze na główkę ku rozkręcającemu się światu, licząc na to, że da radę odmienić bieg wydarzeń i zapobiec początkowi Apokalipsy.<br/><br/>Ladies and gentlemen oraz cała reszto, oto przed wami Początek Końca!<br/></div>
